pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2023-10-04,90.0,-1.8,5.1,"Nola, Aaron",624585,605400,,called_strike,,,,,8,Jorge Soler singles on a line drive to left fielder Cristian Pache.,F,R,R,PHI,MIA,S,,,1,0,2023,-1.49,0.74,-0.21,1.72,,,,0,7,Top,,,,,,,7.185519498142139,-130.8499108445867,-3.990752418834587,-18.66639177581686,28.0186188949241,-23.05915139253737,3.71,1.69,,,,90.8,2332,6.9,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.62,,,,,,,,47,2,Sinker,7,0,0,7,0,7,0,7,Standard,Standard,228,0.0,-0.046,,,,0.046,,7,-7,0.993,0.007,30,31,30,31,3,2,8,1,7,,2.09,1.49,1.49,20.8
SI,2023-10-04,90.4,-2.02,5.05,"Nola, Aaron",624585,605400,,ball,,,,,14,Jorge Soler singles on a line drive to left fielder Cristian Pache.,F,R,R,PHI,MIA,B,,,0,0,2023,-1.5,0.81,0.32,1.51,,,,0,7,Top,,,,,,,9.122557485567407,-131.32851298095625,-4.636553985028025,-19.3123204564193,28.598881067508657,-21.965011995735644,3.68,1.78,,,,91.2,2335,6.9,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.56,,,,,,,,47,1,Sinker,7,0,0,7,0,7,0,7,Standard,Standard,226,0.0,0.036,,,,-0.036,,7,-7,0.993,0.007,30,31,30,31,3,2,8,1,7,,1.99,1.5,1.5,19.0
FF,2023-10-04,94.0,2.77,6.08,"Nardi, Andrew",679032,677053,strikeout,swinging_strike,,,,,11,Johan Rojas strikes out swinging.,F,R,L,PHI,MIA,S,2,,0,2,2023,0.52,1.48,-0.11,4.01,,,,2,6,Bot,,,,,,,-8.652492049921518,-136.781687722047,-2.971953141179916,8.325077732657617,27.563049016681052,-12.981199595437758,3.43,1.64,,,,94.7,2435,6.5,748575,607732,605137,650333,669394,542932,650559,665862,660821,54.01,,0.0,0.0,1,0,0,,46,3,4-Seam Fastball,7,0,7,0,0,7,7,0,Standard,Standard,151,0.0,-0.065,,,,0.065,,7,7,0.993,0.993,24,22,25,23,1,2,4,1,,3,1.08,0.52,-0.52,49.5
SL,2023-10-04,81.1,2.75,6.03,"Nardi, Andrew",679032,677053,,foul,,,,,13,Johan Rojas strikes out swinging.,F,R,L,PHI,MIA,S,,,0,1,2023,-1.67,0.18,-0.97,2.43,,,,2,6,Bot,,,,,,,-5.0942179647444465,-117.99155476123148,-1.714554190868243,-14.467696609421916,24.42789130869798,-30.377026340743328,3.43,1.64,152,98.0,9,80.7,2487,6.2,748575,607732,605137,650333,669394,542932,650559,665862,660821,54.26,,,,,,,,46,2,Slider,7,0,7,0,0,7,7,0,Standard,Standard,306,0.0,-0.023,,,,0.023,98.0,7,7,0.993,0.993,24,22,25,23,1,2,4,1,,3,3.31,-1.67,1.67,49.5
SL,2023-10-04,82.3,2.86,5.91,"Nardi, Andrew",679032,677053,,foul,,,,,13,Johan Rojas strikes out swinging.,F,R,L,PHI,MIA,S,,,0,0,2023,-1.29,0.02,-0.65,1.03,,,,2,6,Bot,,,,,,,-5.491200289737554,-119.7988523464851,-4.628966675947848,-11.372297418435632,23.207862787275324,-31.286237884832577,3.43,1.64,,,,82.8,2273,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.87,,,,,,,,46,1,Slider,7,0,7,0,0,7,7,0,Standard,Standard,305,0.0,-0.017,,,,0.017,,7,7,0.993,0.993,24,22,25,23,1,2,4,1,,3,3.34,-1.29,1.29,48.4
SL,2023-10-04,82.7,2.73,6.03,"Nardi, Andrew",665506,677053,field_out,hit_into_play,,,,,5,"Cristian Pache grounds out, shortstop Jon Berti to first baseman Josh Bell.",F,R,L,PHI,MIA,X,6,ground_ball,0,2,2023,-0.95,0.1,-0.26,2.39,,,,1,6,Bot,109.74,154.24,,,,,-4.972530732378938,-120.40413953320902,-1.9777199991819123,-8.229300900176263,24.49798328959257,-31.03055963818833,3.5,1.63,39,97.8,-1,82.6,2356,6.3,748575,607732,605137,650333,669394,542932,650559,665862,660821,54.17,0.346,0.357,0.0,1,0,0,2,45,3,Slider,7,0,7,0,0,7,7,0,Infield shade,Standard,302,-0.001,-0.107,,,0.347,0.107,97.8,7,7,0.994,0.994,24,24,25,25,1,2,4,1,,5,3.24,-0.95,0.95,50.1
FF,2023-10-04,94.1,2.7,6.06,"Nardi, Andrew",665506,677053,,foul,,,,,2,"Cristian Pache grounds out, shortstop Jon Berti to first baseman Josh Bell.",F,R,L,PHI,MIA,S,,,0,1,2023,0.24,1.34,-0.08,3.06,,,,1,6,Bot,,,,,,,-7.779459582976286,-136.76424272032187,-5.052607250960585,4.638500676821099,28.924205992825435,-14.449447604718156,3.5,1.63,245,72.9,43,94.7,2301,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.9,,,,,,,,45,2,4-Seam Fastball,7,0,7,0,0,7,7,0,Infield shade,Standard,152,0.0,-0.036,,,,0.036,88.0,7,7,0.994,0.994,24,24,25,25,1,2,4,1,,5,1.24,0.24,-0.24,50.9
SL,2023-10-04,84.2,2.85,5.99,"Nardi, Andrew",665506,677053,,called_strike,,,,,13,"Cristian Pache grounds out, shortstop Jon Berti to first baseman Josh Bell.",F,R,L,PHI,MIA,S,,,0,0,2023,-0.97,0.31,-0.31,1.48,,,,1,6,Bot,,,,,,,-5.444387183263651,-122.55392043055129,-4.755886829036034,-8.78919920434325,23.640381211299903,-28.353116766744336,3.68,1.7,,,,84.9,2278,6.7,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.84,,,,,,,,45,1,Slider,7,0,7,0,0,7,7,0,Infield shade,Standard,299,0.0,-0.026,,,,0.026,,7,7,0.994,0.994,24,24,25,25,1,2,4,1,,5,2.9,-0.97,0.97,49.3
FF,2023-10-04,94.5,2.67,6.08,"Nardi, Andrew",681082,677053,home_run,hit_into_play,,,,,12,Bryson Stott hits a grand slam (1) to right center field.   Alec Bohm scores.    Bryce Harper scores.    Nick Castellanos scores.,F,L,L,PHI,MIA,X,,fly_ball,0,0,2023,0.44,1.46,0.86,2.76,664761,547180,592206,1,6,Bot,181.06,41.41,,,,,-5.753354439636933,-137.47147293743686,-6.26567251948871,6.888635459788918,29.71216587133444,-12.411560887300302,3.35,1.56,412,102.4,28,95.2,2296,6.7,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.83,0.669,1.212,2.0,1,0,3,6,44,1,4-Seam Fastball,3,0,3,0,0,7,7,0,Strategic,Standard,152,0.048,2.664,,,2.392,-2.664,102.4,3,3,0.946,0.946,24,25,25,26,1,2,4,1,,3,1.09,0.44,0.44,48.6
FF,2023-10-04,95.1,2.67,6.15,"Nardi, Andrew",592206,677053,field_error,hit_into_play,,,,,4,Nick Castellanos reaches on a fielding error by third baseman Jake Burger.   Alec Bohm to 3rd.    Bryce Harper to 2nd.,F,R,L,PHI,MIA,X,5,ground_ball,0,0,2023,0.43,1.39,-0.75,2.51,,664761,547180,1,6,Bot,103.14,164.93,,,,,-9.955257009075028,-138.06330156915865,-7.028196167678592,7.671688031641908,29.47497981354299,-12.985535014945633,3.77,1.8,23,85.0,-4,95.5,2253,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.92,0.169,0.164,0.9,1,0,0,2,43,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,148,0.017,0.894,,,0.185,-0.894,88.0,3,3,0.929,0.929,24,31,25,31,1,2,4,1,,3,1.14,0.43,-0.43,50.6
SL,2023-10-04,82.4,2.94,6.02,"Nardi, Andrew",592663,677053,field_out,hit_into_play,,,,,8,J.T. Realmuto pops out to first baseman Josh Bell on the infield fly rule.,F,R,L,PHI,MIA,X,3,popup,1,1,2023,-0.79,0.27,-0.11,2.24,,664761,547180,0,6,Bot,147.84,163.4,,,,,-5.426072745792665,-119.89421397374664,-2.577519953047755,-6.505734828991403,23.85740017152394,-29.262320117971363,3.69,1.73,99,93.0,74,82.9,2366,6.7,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.84,0.003,0.003,0.0,1,0,0,3,42,3,Slider,3,0,3,0,0,3,3,0,Infield shade,Standard,300,-0.014,-0.445,,,0.003,0.445,93.0,3,3,0.943,0.943,24,32,25,32,1,2,4,1,,3,3.09,-0.79,0.79,49.8
FF,2023-10-04,94.6,2.87,6.09,"Nardi, Andrew",592663,677053,,ball,,,,,12,J.T. Realmuto pops out to first baseman Josh Bell on the infield fly rule.,F,R,L,PHI,MIA,B,,,0,1,2023,0.35,1.52,0.74,5.19,,664761,547180,0,6,Bot,,,,,,,-6.347450056511265,-137.75821019835044,-0.0985623131299664,5.806611137086088,29.789693223878217,-12.939182227008828,3.84,1.83,,,,95.0,2293,6.4,748575,607732,605137,650333,669394,542932,650559,665862,660821,54.06,,,,,,,,42,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Infield shade,Standard,155,0.0,0.07,,,,-0.07,,3,3,0.943,0.943,24,32,25,32,1,2,4,1,,3,1.02,0.35,-0.35,48.2
FF,2023-10-04,94.3,2.74,6.07,"Nardi, Andrew",592663,677053,,foul,,,,,1,J.T. Realmuto pops out to first baseman Josh Bell on the infield fly rule.,F,R,L,PHI,MIA,S,,,0,0,2023,0.4,1.48,-0.82,3.18,,664761,547180,0,6,Bot,,,,,,,-10.239890026162785,-136.90301330764623,-5.163677730199921,7.247828686814112,29.90327356143741,-12.506158298379264,3.69,1.73,313,94.0,27,95.3,2405,7.0,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.54,,,,,,,,42,1,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,152,0.0,-0.097,,,,0.097,94.0,3,3,0.943,0.943,24,32,25,32,1,2,4,1,,3,1.09,0.4,-0.4,49.7
FF,2023-10-04,94.9,2.72,6.07,"Nardi, Andrew",547180,677053,walk,ball,,,,,2,Bryce Harper walks.,F,L,L,PHI,MIA,B,,,3,1,2023,0.37,1.35,-0.01,3.39,,664761,,0,6,Bot,,,,,,,-8.011193643755123,-137.92363378472376,-4.365037505551325,6.528612913968061,30.851663861849147,-14.15519318270187,3.27,1.55,,,,95.3,2390,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.92,,0.695903,0.7,1,0,0,,41,5,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Strategic,155,0.005,0.219,,,,-0.219,,3,3,0.938,0.938,24,30,25,31,1,2,4,1,,3,1.19,0.37,0.37,49.4
FF,2023-10-04,96.0,2.72,6.09,"Nardi, Andrew",547180,677053,,ball,,,,,12,Bryce Harper walks.,F,L,L,PHI,MIA,B,,,2,1,2023,0.61,1.63,0.05,3.89,,664761,,0,6,Bot,,,,,,,-8.481310020843631,-139.55486810643998,-3.890778131593926,9.984854787152196,33.23430942580202,-10.284188622767296,3.24,1.47,,,,96.0,2458,6.5,748575,607732,605137,650333,669394,542932,650559,665862,660821,54.05,,,,,,,,41,4,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Strategic,151,0.0,0.139,,,,-0.139,,3,3,0.938,0.938,24,30,25,31,1,2,4,1,,3,0.86,0.61,0.61,48.9
FF,2023-10-04,94.7,2.81,6.1,"Nardi, Andrew",547180,677053,,called_strike,,,,,1,Bryce Harper walks.,F,L,L,PHI,MIA,S,,,2,0,2023,0.54,1.62,-0.29,3.36,,664761,,0,6,Bot,,,,,,,-9.352105940986169,-137.57582585839867,-5.119766234175035,8.963413992272885,30.582763638946908,-10.563771574399574,3.35,1.66,,,,95.1,2481,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.89,,,,,,,,41,3,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Strategic,149,0.0,-0.085,,,,0.085,,3,3,0.938,0.938,24,30,25,31,1,2,4,1,,3,0.93,0.54,0.54,50.3
FF,2023-10-04,95.8,2.65,6.14,"Nardi, Andrew",547180,677053,,ball,,,,,11,Bryce Harper walks.,F,L,L,PHI,MIA,B,,,1,0,2023,0.4,1.59,-0.71,3.45,,664761,,0,6,Bot,,,,,,,-9.78215945314771,-139.17847114195013,-5.083582902398972,7.353458686245756,31.10299486841205,-10.508406216080802,3.32,1.63,,,,96.1,2471,6.5,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.99,,,,,,,,41,2,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Strategic,149,0.0,0.071,,,,-0.071,,3,3,0.938,0.938,24,30,25,31,1,2,4,1,,3,0.9,0.4,0.4,51.3
SL,2023-10-04,83.3,2.84,5.93,"Nardi, Andrew",547180,677053,,ball,,,,,13,Bryce Harper walks.,F,L,L,PHI,MIA,B,,,0,0,2023,-1.07,0.12,-1.18,1.21,,664761,,0,6,Bot,,,,,,,-7.181473503534941,-121.03467000226269,-4.580180401164084,-8.938356749209188,25.05856391724762,-30.272532056512908,3.24,1.63,,,,83.5,2416,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.86,,,,,,,,41,1,Slider,3,0,3,0,0,3,3,0,Standard,Strategic,302,0.0,0.049,,,,-0.049,,3,3,0.938,0.938,24,30,25,31,1,2,4,1,,3,3.19,-1.07,-1.07,46.9
SL,2023-10-04,86.1,-3.09,5.57,"Robertson, David",664761,502085,double,hit_into_play,,,,,8,Alec Bohm doubles (2) on a sharp line drive to left fielder Bryan De La Cruz.,F,R,R,PHI,MIA,X,7,line_drive,1,2,2023,0.53,-0.02,0.02,2.07,,,,0,6,Bot,45.91,95.49,,,,,6.351580906773302,-125.34626753474012,-2.0533369321832486,4.325669540899068,24.538893428938724,-32.20703640530293,3.58,1.62,177,103.6,9,86.7,2644,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.94,0.8,0.792,1.25,1,1,1,4,40,4,Slider,3,0,3,0,0,3,3,0,Standard,Standard,90,0.02,0.698,,,1.002,-0.698,103.6,3,3,0.918,0.918,38,26,38,27,1,2,4,1,,3,3.09,-0.53,-0.53,31.2
SL,2023-10-04,85.9,-2.99,5.51,"Robertson, David",664761,502085,,ball,,,,,14,Alec Bohm doubles (2) on a sharp line drive to left fielder Bryan De La Cruz.,F,R,R,PHI,MIA,B,,,0,2,2023,0.57,0.12,2.3,1.0,,,,0,6,Bot,,,,,,,11.427885452994897,-124.5365552970496,-4.650183826932899,3.645940627345527,24.77185797200589,-30.128290866523088,3.63,1.62,,,,86.2,2703,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.86,,,,,,,,40,3,Slider,3,0,3,0,0,3,3,0,Standard,Standard,95,0.0,0.022,,,,-0.022,,3,3,0.918,0.918,38,26,38,27,1,2,4,1,,3,2.99,-0.57,-0.57,30.3
FC,2023-10-04,94.3,-2.67,5.97,"Robertson, David",664761,502085,,foul,,,,,9,Alec Bohm doubles (2) on a sharp line drive to left fielder Bryan De La Cruz.,F,R,R,PHI,MIA,S,,,0,1,2023,0.08,1.55,0.29,1.71,,,,0,6,Bot,,,,,,,7.531341900782238,-136.92865825903883,-8.82749333928685,-0.6577166472097389,29.377898915226073,-10.875009751814018,3.58,1.62,220,73.9,32,94.5,2654,6.5,748575,607732,605137,650333,669394,542932,650559,665862,660821,54.04,,,,,,,,40,2,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,195,0.0,-0.049,,,,0.049,88.0,3,3,0.918,0.918,38,26,38,27,1,2,4,1,,3,1.02,-0.08,-0.08,44.9
FC,2023-10-04,93.3,-2.75,6.0,"Robertson, David",664761,502085,,called_strike,,,,,5,Alec Bohm doubles (2) on a sharp line drive to left fielder Bryan De La Cruz.,F,R,R,PHI,MIA,S,,,0,0,2023,0.26,1.49,0.21,2.42,,,,0,6,Bot,,,,,,,7.0385194744174,-135.56531692780263,-6.7499077062836275,1.7473515949121423,29.11420738826003,-12.444174117997251,3.79,1.62,,,,93.6,2690,6.5,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.99,,,,,,,,40,1,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,183,0.0,-0.038,,,,0.038,,3,3,0.918,0.918,38,26,38,27,1,2,4,1,,3,1.13,-0.26,-0.26,48.8
CH,2023-10-04,86.4,-1.97,4.92,"Nola, Aaron",650333,605400,field_out,hit_into_play,,,,,8,Luis Arraez flies out to right fielder Nick Castellanos.,F,L,R,PHI,MIA,X,9,fly_ball,0,0,2023,-1.44,0.32,0.0,1.99,,,,2,6,Top,172.98,71.39,,,,,7.675126340658129,-125.53789561210372,-1.3703218621745823,-16.755851928141748,25.94342883686289,-28.775509559906652,3.15,1.49,336,88.7,29,87.0,1667,6.8,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.7,0.077,0.11,0.0,1,0,0,3,39,1,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,259,0.009,-0.106,,,0.175,0.106,88.7,3,-3,0.909,0.091,30,26,30,26,3,2,8,1,7,,2.75,1.44,-1.44,14.4
SI,2023-10-04,90.5,-1.95,5.08,"Nola, Aaron",607732,605400,grounded_into_double_play,hit_into_play,,,,,9,"Jacob Stallings grounds into a double play, shortstop Trea Turner to second baseman Bryson Stott to first baseman Bryce Harper.   Jon Berti out at 2nd.    Jacob Stallings out at 1st.",F,R,R,PHI,MIA,X,6,ground_ball,2,2,2023,-1.33,0.75,0.38,1.9,,,542932,0,6,Top,109.23,151.19,,,,,8.748677579823903,-131.45353709056502,-3.6093549874090094,-17.245838610414285,27.74455553464413,-22.85013516048247,3.1,1.37,115,100.3,5,91.4,2152,6.9,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.57,0.597,0.576,0.0,1,0,0,4,38,5,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,226,0.077,-0.486,,,0.712,0.486,100.3,3,-3,0.832,0.168,30,33,30,34,2,1,8,3,7,,2.04,1.33,1.33,23.6
KC,2023-10-04,79.7,-1.98,5.3,"Nola, Aaron",607732,605400,,blocked_ball,,,,,14,"Jacob Stallings grounds into a double play, shortstop Trea Turner to second baseman Bryson Stott to first baseman Bryce Harper.   Jon Berti out at 2nd.    Jacob Stallings out at 1st.",F,R,R,PHI,MIA,B,,,1,2,2023,0.91,-1.1,1.44,0.44,,,542932,0,6,Top,,,,,,,5.914694680364713,-115.80735328107212,-1.7707939886310398,6.826307844860402,24.920000032519113,-41.84456484743202,3.19,1.37,,,,80.8,2656,7.5,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.03,,,,,,,,38,4,Knuckle Curve,3,0,0,3,0,3,0,3,Standard,Standard,48,0.0,0.068,,,,-0.068,,3,-3,0.832,0.168,30,33,30,34,2,1,8,3,7,,4.75,-0.91,-0.91,23.7
KC,2023-10-04,80.1,-2.04,5.2,"Nola, Aaron",607732,605400,,blocked_ball,,,,,14,"Jacob Stallings grounds into a double play, shortstop Trea Turner to second baseman Bryson Stott to first baseman Bryce Harper.   Jon Berti out at 2nd.    Jacob Stallings out at 1st.",F,R,R,PHI,MIA,B,,,0,2,2023,0.86,-0.93,1.05,0.7,,,542932,0,6,Top,,,,,,,5.3070077785058105,-116.47871371078222,-1.4015004772181447,6.691044552872973,23.7842824278062,-40.49966308140403,3.19,1.39,,,,81.3,2480,7.3,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.19,,,,,,,,38,3,Knuckle Curve,3,0,0,3,0,3,0,3,Standard,Standard,55,0.0,0.012,,,,-0.012,,3,-3,0.832,0.168,30,33,30,34,2,1,8,3,7,,4.51,-0.86,-0.86,19.9
CH,2023-10-04,84.3,-2.08,4.98,"Nola, Aaron",607732,605400,,called_strike,,,,,4,"Jacob Stallings grounds into a double play, shortstop Trea Turner to second baseman Bryson Stott to first baseman Bryce Harper.   Jon Berti out at 2nd.    Jacob Stallings out at 1st.",F,R,R,PHI,MIA,S,,,0,1,2023,-1.27,0.13,-0.57,2.06,,,542932,0,6,Top,,,,,,,6.10124168706384,-122.66719508854727,-0.6632737036432652,-13.983223390319838,24.212094986199432,-30.92005399389075,3.22,1.37,,,,85.3,1533,6.9,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.55,,,,,,,,38,2,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,256,0.0,-0.064,,,,0.064,,3,-3,0.832,0.168,30,33,30,34,2,1,8,3,7,,3.07,1.27,1.27,18.6
SI,2023-10-04,89.0,-1.93,5.19,"Nola, Aaron",607732,605400,,called_strike,,,,,4,"Jacob Stallings grounds into a double play, shortstop Trea Turner to second baseman Bryson Stott to first baseman Bryce Harper.   Jon Berti out at 2nd.    Jacob Stallings out at 1st.",F,R,R,PHI,MIA,S,,,0,0,2023,-1.42,0.79,-0.35,2.71,,,542932,0,6,Top,,,,,,,6.979401905337911,-129.49448960182733,-1.71541889038261,-17.38791474713459,27.72031239085576,-23.177687751063843,3.27,1.52,,,,90.6,2231,7.3,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.19,,,,,,,,38,1,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,226,0.0,-0.054,,,,0.054,,3,-3,0.832,0.168,30,33,30,34,2,1,8,3,7,,2.1,1.42,1.42,19.7
SI,2023-10-04,90.3,-2.04,5.06,"Nola, Aaron",542932,605400,hit_by_pitch,hit_by_pitch,,,,,11,Jon Berti hit by pitch.,F,R,R,PHI,MIA,B,,,1,1,2023,-1.64,0.56,-2.42,3.14,,,,0,6,Top,,,,,,,2.5593584049381217,-131.58196484890337,-0.0371425167610305,-19.540506920056817,27.983353158931937,-25.921815338639796,3.4,1.58,,,,91.1,2203,6.7,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.81,,0.726005,0.7,1,0,0,,37,3,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,230,-0.04,0.401,,,,-0.401,,3,-3,0.872,0.128,30,33,30,33,2,1,8,1,7,,2.23,1.64,1.64,17.9
SI,2023-10-04,90.1,-2.02,5.08,"Nola, Aaron",542932,605400,,swinging_strike,,,,,13,Jon Berti hit by pitch.,F,R,R,PHI,MIA,S,,,1,0,2023,-1.54,0.57,-0.95,2.15,,,,0,6,Top,,,,,,,6.0034431261127414,-131.1185775371676,-2.5591269368104994,-19.077847860134252,26.850080935243938,-25.240739560294543,3.4,1.58,,,,91.1,2211,6.8,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.65,,,,,,,,37,2,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,230,0.0,-0.046,,,,0.046,,3,-3,0.872,0.128,30,33,30,33,2,1,8,1,7,,2.23,1.54,1.54,21.6
FC,2023-10-04,83.6,-2.06,5.16,"Nola, Aaron",542932,605400,,ball,,,,,11,Jon Berti hit by pitch.,F,R,R,PHI,MIA,B,,,0,0,2023,-0.01,0.7,-1.39,3.56,,,,0,6,Top,,,,,,,1.5646508399119787,-121.77962322165192,1.347548753554218,-0.3975907920415988,23.003061821293336,-25.652009583969733,3.4,1.58,,,,84.5,1837,6.8,748575,592663,547180,681082,664761,607208,665506,679032,592206,53.75,,,,,,,,37,1,Cutter,3,0,0,3,0,3,0,3,Standard,Standard,206,0.0,0.036,,,,-0.036,,3,-3,0.872,0.128,30,33,30,33,2,1,8,1,7,,2.54,0.01,0.01,23.0
SL,2023-10-04,84.9,-2.99,5.42,"Robertson, David",607208,502085,field_out,hit_into_play,,,,,14,Trea Turner flies out to right fielder Jesus Sanchez.,F,R,R,PHI,MIA,X,9,fly_ball,0,2,2023,0.55,0.28,1.08,1.96,,,,2,5,Bot,170.67,122.52,,,,,8.479288003323054,-123.41237133765304,-2.363041047581141,4.04393683580169,23.720542943825357,-29.02144959952731,3.44,1.7,222,73.5,45,85.7,2554,6.8,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.74,0.189,0.183,0.0,1,0,0,3,36,4,Slider,3,0,3,0,0,3,3,0,Standard,Standard,88,-0.004,-0.065,,,0.231,0.065,88.0,3,3,0.876,0.876,38,30,38,30,1,2,4,1,,3,2.88,-0.55,-0.55,27.8
KC,2023-10-04,83.5,-2.83,6.07,"Robertson, David",607208,502085,,foul,,,,,5,Trea Turner flies out to right fielder Jesus Sanchez.,F,R,R,PHI,MIA,S,,,0,2,2023,0.69,-1.3,-0.14,2.35,,,,2,5,Bot,,,,,,,4.836961330541246,-121.5181790706042,0.5093276074266297,5.753347228477869,26.72843228434055,-45.33716429821341,3.44,1.7,363,102.7,26,83.4,2746,6.5,748575,607732,605137,650333,669394,542932,650559,665862,660821,54.01,,,,,,,,36,3,Knuckle Curve,3,0,3,0,0,3,3,0,Standard,Standard,43,0.0,0.0,,,,0.0,102.7,3,3,0.876,0.876,38,30,38,30,1,2,4,1,,3,4.61,-0.69,-0.69,45.9
FC,2023-10-04,93.0,-2.84,5.91,"Robertson, David",607208,502085,,foul,,,,,6,Trea Turner flies out to right fielder Jesus Sanchez.,F,R,R,PHI,MIA,S,,,0,1,2023,0.05,1.0,0.29,2.35,,,,2,5,Bot,,,,,,,7.940416599223024,-135.07779840940017,-5.537642855906452,-1.1701752843490332,30.802030749481258,-18.87410184620619,3.44,1.7,157,87.5,10,93.1,2767,6.6,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.92,,,,,,,,36,2,Cutter,3,0,3,0,0,3,3,0,Infield shade,Standard,186,0.0,-0.023,,,,0.023,88.0,3,3,0.876,0.876,38,30,38,30,1,2,4,1,,3,1.65,-0.05,-0.05,39.5
FC,2023-10-04,93.3,-2.8,5.87,"Robertson, David",607208,502085,,swinging_strike,,,,,1,Trea Turner flies out to right fielder Jesus Sanchez.,F,R,R,PHI,MIA,S,,,0,0,2023,0.05,1.51,-0.8,3.34,,,,2,5,Bot,,,,,,,5.049384552094257,-135.78624992006365,-4.099406174220264,-0.5290627032020428,30.2134569904344,-12.762287723671443,3.44,1.7,,,,93.7,2659,6.5,748575,607732,605137,650333,669394,542932,650559,665862,660821,53.97,,,,,,,,36,1,Cutter,3,0,3,0,0,3,3,0,Standard,Standard,184,0.0,-0.017,,,,0.017,,3,3,0.876,0.876,38,30,38,30,1,2,4,1,,3,1.11,-0.05,-0.05,45.9
